nom,organisation_nom,plateforme,repertoire_url,description,est_fork,est_archive,date_creation,derniere_mise_a_jour,derniere_modification,page_accueil,nombre_stars,nombre_forks,licence,nombre_issues_ouvertes,langage,topics,software_heritage_exists,software_heritage_url
guide-contribuer_accessible,DISIC,GitHub,https://github.com/DISIC/guide-contribuer_accessible,"Guide ""Contribuer sur le Web de manière accessible""",False,False,2015-11-27T12:37:38Z,2020-07-22T13:41:26Z,2017-08-04T10:39:44Z,http://disic.github.io/guide-contribuer_accessible/,25,15,Other,0,HTML,"a11y,rgaa",True,https://archive.softwareheritage.org/browse/origin/https://github.com/DISIC/guide-contribuer_accessible
jmeter-kibana,SocialGouv,GitHub,https://github.com/SocialGouv/jmeter-kibana,Use Jmeter to load test your application and get nice metrics inside kibana,False,False,2019-12-05T10:04:40Z,2020-09-30T13:39:04Z,2020-09-30T13:39:02Z,,1,0,Apache License 2.0,0,Shell,,True,https://archive.softwareheritage.org/browse/origin/https://github.com/SocialGouv/jmeter-kibana
gru-module-identitystore-emailcertifier,lutece-secteur-public,GitHub,https://github.com/lutece-secteur-public/gru-module-identitystore-emailcertifier,Email identitystore certifier,False,False,2019-03-27T15:48:31Z,2019-04-12T13:48:39Z,2019-04-12T13:48:41Z,,0,0,,0,Java,,True,https://archive.softwareheritage.org/browse/origin/https://github.com/lutece-secteur-public/gru-module-identitystore-emailcertifier
tableschema-template,etalab,GitHub,https://github.com/etalab/tableschema-template,Template de départ pour les dépôts contenant un schéma Table Schema,False,False,2020-05-25T22:02:28Z,2020-10-06T16:25:09Z,2020-09-28T12:44:11Z,,2,1,Other,0,,,True,https://archive.softwareheritage.org/browse/origin/https://github.com/etalab/tableschema-template
prenom-usage,gt-lgbti,GitLab,https://gitlab.inria.fr/gt-lgbti/prenom-usage,Guide pratique prénom d'usage et civilité à Inria,,False,2020-04-01T13:27:31Z,2020-08-27T11:59:06Z,2020-08-27T11:59:06Z,,0,0,,0,,,True,https://archive.softwareheritage.org/browse/origin/https://gitlab.inria.fr/gt-lgbti/prenom-usage
iwanthue,medialab,GitHub,https://github.com/medialab/iwanthue,Colors for data scientists.,False,False,2013-01-09T16:08:41Z,2020-10-09T12:05:18Z,2020-09-05T16:34:52Z,http://tools.medialab.sciences-po.fr/iwanthue/,495,42,Other,24,HTML,,True,https://archive.softwareheritage.org/browse/origin/https://github.com/medialab/iwanthue
espacepublic-module-dansmarue-unittree,lutece-secteur-public,GitHub,https://github.com/lutece-secteur-public/espacepublic-module-dansmarue-unittree,Module de gestion des entités organisationnelles de DansMaRue,False,False,2018-09-04T13:01:44Z,2020-05-20T09:55:02Z,2020-05-20T09:54:59Z,,0,0,,0,Java,,True,https://archive.softwareheritage.org/browse/origin/https://github.com/lutece-secteur-public/espacepublic-module-dansmarue-unittree
prototype-decoupage,AccessiDys,GitHub,https://github.com/AccessiDys/prototype-decoupage,Découpage par ligne de découpe hiérachisée,False,False,2013-12-11T01:56:13Z,2014-09-09T14:39:45Z,2014-09-09T14:41:28Z,,0,0,,0,JavaScript,,True,https://archive.softwareheritage.org/browse/origin/https://github.com/AccessiDys/prototype-decoupage
truc-de-vente-la,projet_web_legeay,GitLab,https://forge.univ-lyon1.fr/projet_web_legeay/truc-de-vente-la,,,False,2018-11-30T16:16:39Z,2018-12-18T07:22:36Z,2018-12-18T07:22:36Z,,0,0,,0,,,False,
angular_simple_map,PnCevennes,GitHub,https://github.com/PnCevennes/angular_simple_map,Petite application permettant d'afficher des cartes,False,False,2015-03-04T16:57:37Z,2016-11-24T08:27:31Z,2016-02-08T17:19:12Z,,0,1,GNU General Public License v2.0,0,CSS,,True,https://archive.softwareheritage.org/browse/origin/https://github.com/PnCevennes/angular_simple_map
coq-prelude,ANSSI-FR,GitHub,https://github.com/ANSSI-FR/coq-prelude,General-purpose monad typeclass hierarchy for Coq,False,False,2018-09-21T15:00:07Z,2020-04-20T20:22:45Z,2020-07-30T15:40:37Z,,6,6,GNU General Public License v3.0,0,Coq,,True,https://archive.softwareheritage.org/browse/origin/https://github.com/ANSSI-FR/coq-prelude
magic-maze-etu,lifap6,GitLab,https://forge.univ-lyon1.fr/lifap6/magic-maze-etu,Sujet et code de base du projet Magic Maze ,,False,2018-02-06T14:39:08Z,2019-01-17T10:12:06Z,2019-01-17T10:12:06Z,,0,28,,0,,,True,https://archive.softwareheritage.org/browse/origin/https://forge.univ-lyon1.fr/lifap6/magic-maze-etu
docker-compass,BibCnrs,GitHub,https://github.com/BibCnrs/docker-compass,dockerized compass,False,False,2015-11-18T13:02:51Z,2015-11-18T13:02:51Z,2015-11-18T13:40:51Z,,0,0,,0,,,True,https://archive.softwareheritage.org/browse/origin/https://github.com/BibCnrs/docker-compass
maja-build-env,maja,GitLab,https://gitlab.orfeo-toolbox.org/maja/maja-build-env,Dockerized build environments for MAJA,,False,2020-02-21T11:05:53Z,2020-09-24T13:56:08Z,2020-09-24T13:56:08Z,,0,0,,0,,,True,https://archive.softwareheritage.org/browse/origin/https://gitlab.orfeo-toolbox.org/maja/maja-build-env
sigmod2020,progressivesimsearch,GitLab,https://gitlab.inria.fr/progressivesimsearch/sigmod2020,"This project includes the R Code that implements the models and experiments presented in the SIGMOD2020 publication: ""Data Series Progressive Similarity Search with Probabilistic Quality Guarantees""",,False,2020-04-02T20:10:41Z,2020-06-18T15:32:26Z,2020-06-18T15:32:26Z,,0,0,,0,,,True,https://archive.softwareheritage.org/browse/origin/https://gitlab.inria.fr/progressivesimsearch/sigmod2020
collec,Irstea,GitHub,https://github.com/Irstea/collec,Gestion des collections d'échantillon - management of samples collections,False,False,2016-11-25T09:04:27Z,2020-06-15T12:37:46Z,2020-10-08T10:01:40Z,https://www.collec-science.org,6,3,GNU Affero General Public License v3.0,6,HTML,,True,https://archive.softwareheritage.org/browse/origin/https://github.com/Irstea/collec
biomolecules-project,meetings,GitLab,https://gitlab.inria.fr/meetings/biomolecules-project,,,False,2020-06-03T10:34:32Z,2020-09-17T08:33:24Z,2020-09-17T08:33:24Z,,0,0,,0,,,True,https://archive.softwareheritage.org/browse/origin/https://gitlab.inria.fr/meetings/biomolecules-project
roadmapjs,Inist-CNRS,GitHub,https://github.com/Inist-CNRS/roadmapjs,A nodejs/reactjs application parsing Trello roadmap boards and displaying a nice project roadmap as a visual vertical timeline.,False,False,2016-03-03T09:55:09Z,2017-08-01T12:16:04Z,2016-03-12T18:55:32Z,,5,0,,0,JavaScript,,True,https://archive.softwareheritage.org/browse/origin/https://github.com/Inist-CNRS/roadmapjs
python-boilerpipe,medialab,GitHub,https://github.com/medialab/python-boilerpipe,"Python interface to Boilerpipe, Boilerplate Removal and Fulltext Extraction from HTML pages",True,False,2020-04-22T17:39:33Z,2020-04-22T17:47:44Z,2020-04-22T17:47:41Z,,0,0,Other,0,Python,,True,https://archive.softwareheritage.org/browse/origin/https://github.com/medialab/python-boilerpipe
src_platform_vaultguard,clipos-archive,GitHub,https://github.com/clipos-archive/src_platform_vaultguard,Virtual vault to keep user's secrets,False,False,2018-09-20T09:31:37Z,2018-09-20T09:31:43Z,2018-09-20T09:31:45Z,https://clip-os.org,0,0,GNU Lesser General Public License v2.1,0,C,,True,https://archive.softwareheritage.org/browse/origin/https://github.com/clipos-archive/src_platform_vaultguard
pops,LETG,GitHub,https://github.com/LETG/pops,"Redmine, collaborative scientific platform edition (redmine fork with plugins) ",False,False,2015-11-04T10:08:20Z,2018-10-31T09:13:45Z,2018-10-31T09:13:38Z,,0,0,,0,Ruby,,True,https://archive.softwareheritage.org/browse/origin/https://github.com/LETG/pops
dtk-plugins-math,dtk,GitLab,https://gitlab.inria.fr/dtk/dtk-plugins-math,,,False,2018-05-14T09:08:54Z,2018-05-14T09:08:54Z,2018-05-14T09:08:54Z,,0,0,,0,,,True,https://archive.softwareheritage.org/browse/origin/https://gitlab.inria.fr/dtk/dtk-plugins-math
file-sets,lcourtes-phd,GitLab,https://gitlab.inria.fr/lcourtes-phd/file-sets,File sets used by the EDCC 2006 paper.,,False,2020-03-30T14:44:21Z,2020-03-30T16:01:00Z,2020-03-30T16:01:00Z,,0,0,,0,,,True,https://archive.softwareheritage.org/browse/origin/https://gitlab.inria.fr/lcourtes-phd/file-sets
backend,api-meubles,GitLab,https://gitlab.com/api-meubles/backend,,,False,2019-11-27T10:47:20Z,2020-10-09T11:47:23Z,2020-10-09T11:47:23Z,,0,0,,0,,,True,https://archive.softwareheritage.org/browse/origin/https://gitlab.com/api-meubles/backend
Roundcube-Plugins,messagerie-melanie2,GitHub,https://github.com/messagerie-melanie2/Roundcube-Plugins,Roundcube plugins customized for Melanie2,False,False,2015-05-21T08:54:08Z,2017-06-02T12:42:29Z,2017-06-02T12:42:27Z,,2,2,GNU General Public License v3.0,1,PHP,,True,https://archive.softwareheritage.org/browse/origin/https://github.com/messagerie-melanie2/Roundcube-Plugins
tutos-2018,entrepreneur-interet-general,GitHub,https://github.com/entrepreneur-interet-general/tutos-2018,Ensemble des tutoriels utilisés par les EIG,False,True,2018-02-08T09:16:35Z,2019-02-20T11:04:08Z,2018-03-09T11:58:15Z,,4,3,,0,,"entrepreneur-interet-general,tutorials",True,https://archive.softwareheritage.org/browse/origin/https://github.com/entrepreneur-interet-general/tutos-2018
workflows,bios4biol,GitLab,https://forgemia.inra.fr/bios4biol/workflows,List of workflows (nextflow/snakemake) tested for Genotoul Cluster.,,False,2018-02-14T14:32:38Z,2020-07-29T10:32:55Z,2020-07-29T10:32:55Z,,1,0,,0,,Inter-CATI,True,https://archive.softwareheritage.org/browse/origin/https://forgemia.inra.fr/bios4biol/workflows
cooperations,cget-carto,GitHub,https://github.com/cget-carto/cooperations,,False,False,2019-10-29T14:13:40Z,2019-12-23T09:48:40Z,2019-12-23T09:48:36Z,,0,0,Other,0,JavaScript,,True,https://archive.softwareheritage.org/browse/origin/https://github.com/cget-carto/cooperations
kit-sprite-svg,pidila,GitLab,https://gitlab.com/pidila/kit-sprite-svg,Ne fait que des sprite et le fait bien :),,False,2018-02-20T06:44:35Z,2018-02-20T06:44:35Z,2018-02-20T06:44:35Z,,2,0,,0,,,True,https://archive.softwareheritage.org/browse/origin/https://gitlab.com/pidila/kit-sprite-svg
madeus-openstack-benchmarks,VeRDi-project,GitLab,https://gitlab.inria.fr/VeRDi-project/madeus-openstack-benchmarks,,,False,2019-10-31T17:17:23Z,2019-11-26T10:45:46Z,2019-11-26T10:45:46Z,,0,0,,0,,,True,https://archive.softwareheritage.org/browse/origin/https://gitlab.inria.fr/VeRDi-project/madeus-openstack-benchmarks
miasm-extended-tests,cea-sec,GitHub,https://github.com/cea-sec/miasm-extended-tests, Extended tests for Miasm,False,False,2019-06-13T14:38:13Z,2020-04-30T22:50:47Z,2020-04-30T22:50:44Z,,0,3,,1,Python,,True,https://archive.softwareheritage.org/browse/origin/https://github.com/cea-sec/miasm-extended-tests
causality-monad,causality,GitLab,https://gitlab.inria.fr/causality/causality-monad,"The causality monad, to describe concurrent computations.",,False,2020-10-08T10:58:41Z,2020-10-10T06:06:20Z,2020-10-10T06:06:20Z,,0,0,,0,,,True,https://archive.softwareheritage.org/browse/origin/https://gitlab.inria.fr/causality/causality-monad
driver-stm32f4xx-usart,wookey-project,GitHub,https://github.com/wookey-project/driver-stm32f4xx-usart,USART driver for STM32F4xx SoC,False,False,2018-09-25T23:28:38Z,2020-06-02T07:18:20Z,2020-06-02T07:18:17Z,https://wookey-project.github.io,1,1,GNU Lesser General Public License v2.1,0,C,"driver,stm32,usart,userspace-driver,wookey",True,https://archive.softwareheritage.org/browse/origin/https://github.com/wookey-project/driver-stm32f4xx-usart
libsbml,multicellular_modelling,GitLab,https://gitlab.inria.fr/multicellular_modelling/libsbml,Clone of libSBML library with the intention to produce packages for major distributions compiled with C++11 ABI. ,,False,2020-08-03T12:06:40Z,2020-08-05T13:44:14Z,2020-08-05T13:44:14Z,,0,0,,0,,,True,https://archive.softwareheritage.org/browse/origin/https://gitlab.inria.fr/multicellular_modelling/libsbml
MaX,pdn-certic,GitLab,https://git.unicaen.fr/pdn-certic/MaX,,,False,2017-12-11T10:06:37Z,2020-10-09T17:18:39Z,2020-10-09T17:18:39Z,,0,0,,7,,"Moteur d'affichage XML,XML",True,https://archive.softwareheritage.org/browse/origin/https://git.unicaen.fr/pdn-certic/MaX
afp-api-client,ina-foss,GitHub,https://github.com/ina-foss/afp-api-client,Java client library to access AFP API,False,False,2017-12-13T15:12:24Z,2019-11-19T09:15:36Z,2019-11-19T09:15:42Z,,1,0,GNU Lesser General Public License v3.0,0,Java,,True,https://archive.softwareheritage.org/browse/origin/https://github.com/ina-foss/afp-api-client
forccast-texts,medialab,GitHub,https://github.com/medialab/forccast-texts,,False,False,2017-03-20T14:09:58Z,2017-05-09T12:06:49Z,2017-06-07T14:36:43Z,,0,1,,0,,,True,https://archive.softwareheritage.org/browse/origin/https://github.com/medialab/forccast-texts
citygml-energy,cstb,GitHub,https://github.com/cstb/citygml-energy,CityGML Energy ADE,False,False,2015-01-13T10:42:50Z,2020-09-29T13:32:19Z,2017-05-17T13:14:36Z,,24,7,,15,Python,,True,https://archive.softwareheritage.org/browse/origin/https://github.com/cstb/citygml-energy
esup-crousannonces,EsupPortail,GitHub,https://github.com/EsupPortail/esup-crousannonces,Portlet to display student rental ad or job ad.,False,False,2014-07-23T07:00:41Z,2015-01-29T23:19:36Z,2015-01-29T23:19:36Z,,0,1,Apache License 2.0,0,Java,,True,https://archive.softwareheritage.org/browse/origin/https://github.com/EsupPortail/esup-crousannonces
openfisca-core,betagouv,GitHub,https://github.com/betagouv/openfisca-core,"Core module of OpenFisca, with neither GUI nor countries-specific code & data",True,False,2014-12-30T14:16:18Z,2016-02-25T16:46:46Z,2020-01-07T10:56:38Z,,1,0,GNU Affero General Public License v3.0,0,Python,,True,https://archive.softwareheritage.org/browse/origin/https://github.com/betagouv/openfisca-core
esup-sgc,EsupPortail,GitHub,https://github.com/EsupPortail/esup-sgc,Système de Gestion de Cartes NFC (tags) Libre,False,False,2017-06-28T09:03:31Z,2020-09-03T08:44:02Z,2020-09-03T08:44:06Z,https://www.esup-portail.org/wiki/display/SGC,5,0,Apache License 2.0,4,Java,,True,https://archive.softwareheritage.org/browse/origin/https://github.com/EsupPortail/esup-sgc
ORADAD,ANSSI-FR,GitHub,https://github.com/ANSSI-FR/ORADAD,Outil de récupération automatique des données de l'Active Directory / Automated tool for dumping Active Directory data,False,False,2018-12-18T13:27:49Z,2020-09-21T05:28:07Z,2020-08-25T12:09:14Z,,85,14,GNU General Public License v3.0,0,C,,True,https://archive.softwareheritage.org/browse/origin/https://github.com/ANSSI-FR/ORADAD
hybridvis,INRIA,GitHub,https://github.com/INRIA/hybridvis,A tool to create visualizations using the hybrid image method,False,False,2017-05-16T13:30:04Z,2019-03-20T07:56:57Z,2017-05-18T11:50:23Z,,5,1,GNU General Public License v3.0,0,Emacs Lisp,,True,https://archive.softwareheritage.org/browse/origin/https://github.com/INRIA/hybridvis
hackathon-necmergitur,IGNF,GitHub,https://github.com/IGNF/hackathon-necmergitur,,False,False,2016-01-16T10:29:56Z,2016-02-03T14:17:07Z,2016-01-21T09:37:22Z,,2,2,,0,JavaScript,,True,https://archive.softwareheritage.org/browse/origin/https://github.com/IGNF/hackathon-necmergitur
cs_comments_service,openfun,GitHub,https://github.com/openfun/cs_comments_service,server side of the comment service,True,False,2017-11-29T12:47:33Z,2017-11-29T12:47:35Z,2017-11-29T14:05:44Z,,0,0,GNU Affero General Public License v3.0,0,Ruby,,True,https://archive.softwareheritage.org/browse/origin/https://github.com/openfun/cs_comments_service
pix-ui,1024pix,GitHub,https://github.com/1024pix/pix-ui,Pix-UI is the implementation of Pix design principles and guidelines for its products.,False,False,2020-04-28T08:38:40Z,2020-10-07T15:33:12Z,2020-09-30T07:37:41Z,https://1024pix.github.io/pix-ui/,4,0,MIT License,1,JavaScript,"design-system,hacktoberfest,pix",True,https://archive.softwareheritage.org/browse/origin/https://github.com/1024pix/pix-ui
hyphe-traph,medialab,GitHub,https://github.com/medialab/hyphe-traph,A Trie/Graph hybrid memory structure used by the Hyphe crawler to index pages & webentities.,False,False,2017-04-14T15:13:29Z,2019-10-24T12:42:01Z,2019-10-24T12:41:59Z,,5,1,,13,Python,,True,https://archive.softwareheritage.org/browse/origin/https://github.com/medialab/hyphe-traph
ezpaarse-mongo,ezpaarse-project,GitHub,https://github.com/ezpaarse-project/ezpaarse-mongo,Mongo structure for ezpaarse >= 2.2.0,False,False,2015-03-10T16:24:21Z,2015-03-12T17:37:27Z,2015-03-12T17:37:26Z,,0,0,,0,Shell,,True,https://archive.softwareheritage.org/browse/origin/https://github.com/ezpaarse-project/ezpaarse-mongo
hornet-js-builder,diplomatiegouvfr,GitHub,https://github.com/diplomatiegouvfr/hornet-js-builder,Outils de construction des applications et modules hornet-js,False,False,2015-11-25T12:01:48Z,2019-09-12T12:12:00Z,2020-09-10T13:11:52Z,,1,0,Other,5,JavaScript,,True,https://archive.softwareheritage.org/browse/origin/https://github.com/diplomatiegouvfr/hornet-js-builder
Roundcube-Melanie2,messagerie-melanie2,GitHub,https://github.com/messagerie-melanie2/Roundcube-Melanie2,Dépôt pour la version packagé Mélanie2 de Roundcube,False,False,2017-04-25T13:45:03Z,2019-02-12T16:32:14Z,2019-02-12T16:36:07Z,,0,2,GNU General Public License v3.0,0,PHP,,True,https://archive.softwareheritage.org/browse/origin/https://github.com/messagerie-melanie2/Roundcube-Melanie2
sip-builder-parent,dad,GitLab,https://dci-gitlab.cines.fr/dad/sip-builder-parent,,,False,2018-03-29T09:44:04Z,2019-05-10T13:35:56Z,2019-05-10T13:35:56Z,,0,0,,0,,,True,https://archive.softwareheritage.org/browse/origin/https://dci-gitlab.cines.fr/dad/sip-builder-parent
mrs,betagouv,GitHub,https://github.com/betagouv/mrs,[Startup MRS] Mes remboursements simplifiés,False,False,2017-12-01T11:28:49Z,2020-09-18T17:33:54Z,2020-09-18T17:33:52Z,https://www.mrs.beta.gouv.fr/,12,12,GNU Affero General Public License v3.0,60,Python,,True,https://archive.softwareheritage.org/browse/origin/https://github.com/betagouv/mrs
lachancea_lanzarotensis-cbs_12615,gryc-data,GitLab,https://forgemia.inra.fr/gryc-data/lachancea_lanzarotensis-cbs_12615,Lachancea lanzarotensis CBS 12615 complete genome and annotation data.,,False,2020-09-10T13:47:17Z,2020-09-10T13:47:17Z,2020-09-10T13:47:17Z,,0,0,,0,,,True,https://archive.softwareheritage.org/browse/origin/https://forgemia.inra.fr/gryc-data/lachancea_lanzarotensis-cbs_12615
